Year,Month,Day,Hour,Minute,power - DEPRECATED,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 100m (C),air pressure at 100m (Pa),density - DEPRECATED
2014,3,11,8,30,N/A,236.49,7.51,12.58,96870,N/A
2014,3,11,9,30,N/A,243.84,6.82,13.47,96850,N/A
2014,3,11,10,30,N/A,246.1,6.23,14.57,96820,N/A
2014,3,11,11,30,N/A,244.37,5.93,15.77,96740,N/A
2014,3,11,12,30,N/A,240.32,6.16,16.95,96700,N/A
2014,3,11,13,30,N/A,238.33,6.46,17.97,96660,N/A
2014,3,11,14,30,N/A,241.48,6.73,18.83,96630,N/A
2014,3,11,15,30,N/A,241.6,6.62,19.44,96590,N/A
2014,3,11,16,30,N/A,240.22,6.73,19.73,96570,N/A
2014,3,11,17,30,N/A,235.06,6.32,19.69,96560,N/A
2014,3,11,18,30,N/A,234.3,8.34,19.51,96550,N/A
2014,3,11,19,30,N/A,234.91,8.21,18.99,96560,N/A
2014,3,11,20,30,N/A,227.9,8.01,18.45,96540,N/A
2014,3,11,21,30,N/A,227.46,7.72,17.83,96510,N/A
2014,3,11,22,30,N/A,228.01,7.2,17.3,96430,N/A
2014,3,11,23,30,N/A,223.99,7,16.89,96310,N/A
2014,3,12,0,30,N/A,212.15,7.02,16.51,96210,N/A
2014,3,12,1,30,N/A,199.55,6.38,16.52,96060,N/A
2014,3,12,2,30,N/A,198.7,7.07,13.82,95990,N/A
2014,3,12,3,30,N/A,227.63,6.78,13.23,95890,N/A
2014,3,12,4,30,N/A,177.17,8.26,11.82,95740,N/A
2014,3,12,5,30,N/A,207.54,7.71,12.27,95640,N/A
2014,3,12,6,30,N/A,229.32,9.62,13.49,95560,N/A
2014,3,12,7,30,N/A,240.39,12.74,14.47,95460,N/A
2014,3,12,8,30,N/A,239.38,13.46,14.39,95390,N/A
2014,3,12,9,30,N/A,235.86,13.43,14.56,95290,N/A
2014,3,12,10,30,N/A,323.82,15.41,5.4,95450,N/A
2014,3,12,11,30,N/A,336.03,12.54,3.82,95570,N/A
2014,3,12,12,30,N/A,330.78,12.66,3.75,95750,N/A
2014,3,12,13,30,N/A,332.99,16.05,1.73,95960,N/A
2014,3,12,14,30,N/A,332.96,15.07,0.4,96200,N/A
2014,3,12,15,30,N/A,332.82,15.16,-0.33,96430,N/A
2014,3,12,16,30,N/A,332.88,16.25,-2.13,96660,N/A
2014,3,12,17,30,N/A,334.08,12.34,-3.24,96880,N/A
2014,3,12,18,30,N/A,334.4,13.23,-4.81,97040,N/A
2014,3,12,19,30,N/A,342.2,13.97,-5.87,97220,N/A
2014,3,12,20,30,N/A,350.25,9.74,-6.32,97320,N/A
2014,3,12,21,30,N/A,342.24,9.72,-6.94,97410,N/A
2014,3,12,22,30,N/A,343.32,11.06,-7.94,97460,N/A
2014,3,12,23,30,N/A,339.22,9.52,-8.05,97480,N/A
2014,3,13,0,30,N/A,340.81,9.81,-8.75,97550,N/A
2014,3,13,1,30,N/A,333.59,11.69,-9.6,97640,N/A
2014,3,13,2,30,N/A,338.18,9.45,-10.09,97710,N/A
2014,3,13,3,30,N/A,331.97,8.76,-10.36,97770,N/A
2014,3,13,4,30,N/A,328.87,7.65,-10.62,97840,N/A
2014,3,13,5,30,N/A,332.17,6.73,-10.66,97950,N/A
2014,3,13,6,30,N/A,337.91,5.76,-10.68,98020,N/A
2014,3,13,7,30,N/A,331.41,5.57,-10.43,98100,N/A
2014,3,13,8,30,N/A,330.67,5.35,-10.46,98200,N/A
2014,3,13,9,30,N/A,328.09,3.9,-9.4,98260,N/A
2014,3,13,10,30,N/A,315.38,4.13,-8.38,98280,N/A
2014,3,13,11,30,N/A,313.8,4.58,-7.04,98250,N/A
2014,3,13,12,30,N/A,285.83,4.54,-5.64,98240,N/A
2014,3,13,13,30,N/A,285.44,4.07,-4.06,98240,N/A
2014,3,13,14,30,N/A,273.92,4.59,-3.02,98220,N/A
2014,3,13,15,30,N/A,263.49,5.59,-1.82,98190,N/A
2014,3,13,16,30,N/A,269.9,3.86,-1.1,98180,N/A
2014,3,13,17,30,N/A,250.51,4.51,-0.63,98190,N/A
2014,3,13,18,30,N/A,226.19,4.04,-0.5,98190,N/A
2014,3,13,19,30,N/A,217.9,5.44,-0.32,98200,N/A
2014,3,13,20,30,N/A,207.58,6.58,-0.22,98190,N/A
2014,3,13,21,30,N/A,198.14,7.32,-0.19,98170,N/A
2014,3,13,22,30,N/A,203.2,8.29,0,98120,N/A
2014,3,13,23,30,N/A,206.69,9.45,0.55,98040,N/A
2014,3,14,0,30,N/A,203.99,9.93,0.79,98030,N/A
2014,3,14,1,30,N/A,198.29,9.72,0.92,98010,N/A
2014,3,14,2,30,N/A,199,9.5,1.26,97970,N/A
2014,3,14,3,30,N/A,199.35,9.92,1.74,97950,N/A
2014,3,14,4,30,N/A,203.07,10.06,2.34,97910,N/A
2014,3,14,5,30,N/A,209.22,11.19,3.16,97880,N/A
2014,3,14,6,30,N/A,211.65,12.99,4.01,97860,N/A
2014,3,14,7,30,N/A,211.09,12.76,4.43,97850,N/A
2014,3,14,8,30,N/A,211.25,12.29,5.15,97840,N/A
2014,3,14,9,30,N/A,220.03,12.46,7.14,97810,N/A
2014,3,14,10,30,N/A,223.51,12.06,8.98,97730,N/A
2014,3,14,11,30,N/A,223.51,13.2,10.65,97630,N/A
2014,3,14,12,30,N/A,221.54,13.44,12.06,97550,N/A
2014,3,14,13,30,N/A,220.5,14.25,13.17,97460,N/A
2014,3,14,14,30,N/A,222.45,14.76,13.77,97390,N/A
2014,3,14,15,30,N/A,223.08,14.92,13.95,97320,N/A
2014,3,14,16,30,N/A,224.59,16.64,13.84,97280,N/A
2014,3,14,17,30,N/A,224.29,16.12,13.57,97270,N/A
2014,3,14,18,30,N/A,226.8,15.23,13.04,97280,N/A
2014,3,14,19,30,N/A,228.08,14.25,12.65,97280,N/A
2014,3,14,20,30,N/A,227.76,13.93,12.52,97270,N/A
2014,3,14,21,30,N/A,225.06,14.36,12.39,97220,N/A
2014,3,14,22,30,N/A,229.76,14.4,12.28,97200,N/A
2014,3,14,23,30,N/A,263.27,14.63,10.45,97280,N/A
2014,3,15,0,30,N/A,283.63,8.03,8.88,97270,N/A
2014,3,15,1,30,N/A,281.86,9.73,8.65,97370,N/A
2014,3,15,2,30,N/A,272,9.95,8.5,97410,N/A
2014,3,15,3,30,N/A,275.99,11.24,8.17,97460,N/A
2014,3,15,4,30,N/A,278.96,9.6,7.62,97510,N/A
2014,3,15,5,30,N/A,286.18,9.06,7.18,97590,N/A
2014,3,15,6,30,N/A,295.12,6.6,6.51,97660,N/A
2014,3,15,7,30,N/A,280.24,9.9,6.2,97730,N/A
2014,3,15,8,30,N/A,288.45,9,5.77,97800,N/A
2014,3,15,9,30,N/A,289.59,8.23,6.09,97860,N/A
2014,3,15,10,30,N/A,285.57,7.22,6.94,97890,N/A
2014,3,15,11,30,N/A,278.77,7.35,7.94,97890,N/A
2014,3,15,12,30,N/A,279.96,8.37,8.67,97910,N/A
2014,3,15,13,30,N/A,289.61,7.46,9.59,97910,N/A
2014,3,15,14,30,N/A,292.48,6.6,10.2,97920,N/A
2014,3,15,15,30,N/A,298.22,7.03,10.35,97930,N/A
2014,3,15,16,30,N/A,305.43,5.3,10.62,97940,N/A
2014,3,15,17,30,N/A,309.59,5.99,10.37,97950,N/A
2014,3,15,18,30,N/A,335.23,5.53,9.82,97980,N/A
2014,3,15,19,30,N/A,358.72,5.54,9.08,98010,N/A
2014,3,15,20,30,N/A,9.18,7.11,7.8,98060,N/A
2014,3,15,21,30,N/A,25.09,6.56,6.81,98090,N/A
2014,3,15,22,30,N/A,33.77,6.74,6.14,98070,N/A
2014,3,15,23,30,N/A,37.33,6.62,5.06,98050,N/A
2014,3,16,0,30,N/A,36.42,6.52,4.46,98050,N/A
2014,3,16,1,30,N/A,37.69,6.97,3.78,98080,N/A
2014,3,16,2,30,N/A,45.19,7.13,2.76,98130,N/A
2014,3,16,3,30,N/A,46.45,8.03,1.43,98130,N/A
2014,3,16,4,30,N/A,44.63,7.81,0.89,98100,N/A
2014,3,16,5,30,N/A,48.95,9.13,0.26,98120,N/A
2014,3,16,6,30,N/A,49.67,9.48,-0.35,98080,N/A
2014,3,16,7,30,N/A,51.87,11.18,-1.69,98090,N/A
2014,3,16,8,30,N/A,53.76,11.54,-2.44,98090,N/A
2014,3,16,9,30,N/A,52.35,10.27,-2.13,98100,N/A
2014,3,16,10,30,N/A,54.2,9.78,-1.17,98080,N/A
2014,3,16,11,30,N/A,51.03,10.02,-0.08,98030,N/A
2014,3,16,12,30,N/A,53.77,9.66,1.01,97950,N/A
2014,3,16,13,30,N/A,55.28,9.48,2.04,97870,N/A
2014,3,16,14,30,N/A,59.48,10.01,1.86,97790,N/A
2014,3,16,15,30,N/A,58.23,9.33,0.43,97740,N/A
2014,3,16,16,30,N/A,55.81,9.63,-0.43,97710,N/A
2014,3,16,17,30,N/A,47.39,10.57,-1.54,97700,N/A
2014,3,16,18,30,N/A,44.9,10.63,-2.28,97660,N/A
2014,3,16,19,30,N/A,52.58,9.74,-2.89,97650,N/A
2014,3,16,20,30,N/A,52.24,9.26,-3.38,97630,N/A
2014,3,16,21,30,N/A,48.32,9.4,-3.87,97580,N/A
2014,3,16,22,30,N/A,47.71,9.05,-3.98,97520,N/A
2014,3,16,23,30,N/A,47.85,9.04,-4.03,97460,N/A
2014,3,17,0,30,N/A,48.36,8.71,-4.15,97400,N/A
2014,3,17,1,30,N/A,47.76,7.98,-4.25,97390,N/A
2014,3,17,2,30,N/A,45.83,7.89,-4.15,97350,N/A
2014,3,17,3,30,N/A,44.43,8.21,-3.87,97280,N/A
2014,3,17,4,30,N/A,41.39,7.94,-3.79,97280,N/A
2014,3,17,5,30,N/A,41.41,7.5,-3.81,97320,N/A
2014,3,17,6,30,N/A,48.26,7.03,-3.78,97310,N/A
2014,3,17,7,30,N/A,49.35,6.89,-3.62,97310,N/A
2014,3,17,8,30,N/A,52.53,6.19,-3.07,97330,N/A
2014,3,17,9,30,N/A,62.57,5.18,-1.74,97310,N/A
2014,3,17,10,30,N/A,65.45,4.79,-0.25,97290,N/A
2014,3,17,11,30,N/A,68.46,4,1.42,97230,N/A
2014,3,17,12,30,N/A,72.5,3.2,3.15,97200,N/A
2014,3,17,13,30,N/A,92.18,2.54,4.58,97180,N/A
2014,3,17,14,30,N/A,111.34,2.38,5.26,97160,N/A
2014,3,17,15,30,N/A,107.3,2.75,5.79,97140,N/A
2014,3,17,16,30,N/A,108.55,3.13,6,97130,N/A
2014,3,17,17,30,N/A,113.31,3.39,5.82,97150,N/A
2014,3,17,18,30,N/A,116.01,4.35,5.79,97180,N/A
2014,3,17,19,30,N/A,121.14,4.27,5.61,97200,N/A
2014,3,17,20,30,N/A,122.96,4.55,5.6,97250,N/A
2014,3,17,21,30,N/A,109.33,4.39,5.64,97270,N/A
2014,3,17,22,30,N/A,105.87,5,5.53,97270,N/A
2014,3,17,23,30,N/A,137.54,6.61,4.25,97270,N/A
2014,3,18,0,30,N/A,139.97,6.34,3.7,97300,N/A
2014,3,18,1,30,N/A,132.5,5.32,3.32,97330,N/A
2014,3,18,2,30,N/A,122.31,5.35,2.74,97370,N/A
2014,3,18,3,30,N/A,127.68,4.8,2.53,97380,N/A
2014,3,18,4,30,N/A,117.38,4.76,2.21,97400,N/A
2014,3,18,5,30,N/A,116.58,5.29,2.17,97450,N/A
2014,3,18,6,30,N/A,111.54,5.65,2.18,97490,N/A
2014,3,18,7,30,N/A,108.02,6.14,1.91,97530,N/A
2014,3,18,8,30,N/A,111.38,6.08,2.06,97580,N/A
2014,3,18,9,30,N/A,112.93,5.92,2.42,97620,N/A
2014,3,18,10,30,N/A,120.96,5.09,3.2,97640,N/A
2014,3,18,11,30,N/A,133.52,3.99,5.04,97620,N/A
2014,3,18,12,30,N/A,139.88,4.66,6.89,97630,N/A
2014,3,18,13,30,N/A,153.82,4.98,8.35,97640,N/A
2014,3,18,14,30,N/A,156.42,4.74,9.88,97620,N/A
2014,3,18,15,30,N/A,155.76,4.81,10.66,97580,N/A
2014,3,18,16,30,N/A,157.66,5.32,10.97,97550,N/A
2014,3,18,17,30,N/A,144.74,4.99,11.19,97520,N/A
2014,3,18,18,30,N/A,145.44,6.66,11.17,97500,N/A
2014,3,18,19,30,N/A,129.53,6.56,11.22,97490,N/A
2014,3,18,20,30,N/A,133.06,7.53,11.61,97460,N/A
2014,3,18,21,30,N/A,135.23,10.1,10.15,97440,N/A
2014,3,18,22,30,N/A,148.56,10.92,9.25,97400,N/A
2014,3,18,23,30,N/A,158.91,11.06,8.88,97360,N/A
2014,3,19,0,30,N/A,164.62,11.52,9.19,97370,N/A
2014,3,19,1,30,N/A,168.13,11.45,9.17,97390,N/A
2014,3,19,2,30,N/A,176.86,9.78,9.06,97430,N/A
2014,3,19,3,30,N/A,181.19,9.66,9.17,97410,N/A
2014,3,19,4,30,N/A,186.77,10.12,9.45,97380,N/A
2014,3,19,5,30,N/A,194.26,11.38,9.77,97380,N/A
2014,3,19,6,30,N/A,192.59,11.69,9.47,97350,N/A
2014,3,19,7,30,N/A,191.04,11.49,9.3,97330,N/A
2014,3,19,8,30,N/A,197.87,13.11,9.92,97290,N/A
2014,3,19,9,30,N/A,202.6,14.59,10.62,97220,N/A
2014,3,19,10,30,N/A,208.59,12.6,11.2,97210,N/A
2014,3,19,11,30,N/A,207.56,11.21,10.87,97130,N/A
2014,3,19,12,30,N/A,209.3,10.82,12.07,97080,N/A
2014,3,19,13,30,N/A,212.67,12.4,11.8,97040,N/A
2014,3,19,14,30,N/A,220.29,9.15,13.62,96940,N/A
2014,3,19,15,30,N/A,216.7,13.25,14.57,96860,N/A
2014,3,19,16,30,N/A,241.06,11.35,13.37,96940,N/A
2014,3,19,17,30,N/A,251.39,10.84,14.13,97010,N/A
2014,3,19,18,30,N/A,272.86,12.84,11.61,97160,N/A
2014,3,19,19,30,N/A,264.54,12.16,10.73,97220,N/A
2014,3,19,20,30,N/A,282.07,11.08,10.17,97330,N/A
2014,3,19,21,30,N/A,284.54,11.45,8.71,97420,N/A
2014,3,19,22,30,N/A,283.44,11.58,7.75,97450,N/A
2014,3,19,23,30,N/A,274.22,10.43,7.6,97460,N/A
2014,3,20,0,30,N/A,276.95,12.11,7.14,97480,N/A
2014,3,20,1,30,N/A,285.82,10.95,6.12,97560,N/A
2014,3,20,2,30,N/A,286.98,11.75,5.18,97610,N/A
2014,3,20,3,30,N/A,288.76,12.17,4.41,97650,N/A
2014,3,20,4,30,N/A,284.2,10.33,3.93,97680,N/A
2014,3,20,5,30,N/A,283.64,11.29,3.29,97750,N/A
2014,3,20,6,30,N/A,293.38,9.75,2.74,97810,N/A
2014,3,20,7,30,N/A,286.87,8.7,2.65,97850,N/A
2014,3,20,8,30,N/A,291.15,9.46,2.63,97890,N/A
2014,3,20,9,30,N/A,287.76,6.99,3.36,97930,N/A
2014,3,20,10,30,N/A,287.71,8.7,4.05,97950,N/A
2014,3,20,11,30,N/A,285.52,8.85,5.01,97910,N/A
2014,3,20,12,30,N/A,283.11,8.28,6.46,97870,N/A
2014,3,20,13,30,N/A,281.26,8.22,7.56,97850,N/A
2014,3,20,14,30,N/A,284.02,8.5,8.35,97820,N/A
2014,3,20,15,30,N/A,285.09,9.4,8.98,97810,N/A
2014,3,20,16,30,N/A,279.28,8.45,9.25,97810,N/A
2014,3,20,17,30,N/A,280.3,7.34,9.4,97810,N/A
2014,3,20,18,30,N/A,279.95,6.49,9.49,97800,N/A
2014,3,20,19,30,N/A,268.07,4.65,9.53,97810,N/A
2014,3,20,20,30,N/A,261.61,3.7,9.3,97840,N/A
2014,3,20,21,30,N/A,238.32,4.59,9.1,97860,N/A
2014,3,20,22,30,N/A,327.8,2.53,9,97820,N/A
2014,3,20,23,30,N/A,22.57,3.8,7.18,97820,N/A
2014,3,21,0,30,N/A,19.6,4.38,6.43,97810,N/A
2014,3,21,1,30,N/A,31.54,3.05,5.81,97830,N/A
2014,3,21,2,30,N/A,17.42,2.8,5.49,97870,N/A
2014,3,21,3,30,N/A,67.24,1.73,5.21,97850,N/A
2014,3,21,4,30,N/A,78.32,1.53,5.27,97840,N/A
2014,3,21,5,30,N/A,87.25,2.66,5.24,97850,N/A
2014,3,21,6,30,N/A,101.68,3.76,5.37,97860,N/A
2014,3,21,7,30,N/A,100.8,3.94,5.27,97880,N/A
2014,3,21,8,30,N/A,124.13,2.61,5.96,97890,N/A
2014,3,21,9,30,N/A,157.83,1.26,7.52,97870,N/A
2014,3,21,10,30,N/A,207.57,1.97,9.43,97840,N/A
2014,3,21,11,30,N/A,229.67,3.1,11.27,97770,N/A
2014,3,21,12,30,N/A,232.72,4.6,13.41,97700,N/A
2014,3,21,13,30,N/A,233.79,5.88,14.9,97650,N/A
2014,3,21,14,30,N/A,233.76,7.01,16.11,97590,N/A
2014,3,21,15,30,N/A,231.95,6.9,16.75,97520,N/A
2014,3,21,16,30,N/A,222.86,9.22,16.81,97490,N/A
2014,3,21,17,30,N/A,222.65,7.62,16.66,97470,N/A
2014,3,21,18,30,N/A,211.99,8.62,16.07,97450,N/A
2014,3,21,19,30,N/A,210.75,9.17,15.57,97420,N/A
2014,3,21,20,30,N/A,211.48,10.4,15.44,97400,N/A
2014,3,21,21,30,N/A,217.66,11.14,15.18,97360,N/A
2014,3,21,22,30,N/A,215.32,10.83,14.79,97290,N/A
2014,3,21,23,30,N/A,217.83,12.03,14.89,97220,N/A
2014,3,22,0,30,N/A,219.29,13.17,14.77,97160,N/A
2014,3,22,1,30,N/A,226.58,13.83,14.64,97140,N/A
2014,3,22,2,30,N/A,233.98,14.17,14.37,97150,N/A
2014,3,22,3,30,N/A,239.64,14.15,14.16,97160,N/A
2014,3,22,4,30,N/A,244.14,13.45,14.09,97170,N/A
2014,3,22,5,30,N/A,310.99,12.09,11.83,97320,N/A
2014,3,22,6,30,N/A,307.81,9.94,10.08,97430,N/A
2014,3,22,7,30,N/A,315.76,10.54,8.5,97540,N/A
2014,3,22,8,30,N/A,321.85,9.07,7.43,97650,N/A
2014,3,22,9,30,N/A,323.87,7.48,7.55,97730,N/A
2014,3,22,10,30,N/A,325.4,6.25,8.19,97800,N/A
2014,3,22,11,30,N/A,324.21,5.45,9.12,97800,N/A
2014,3,22,12,30,N/A,306.08,5.13,10.08,97810,N/A
2014,3,22,13,30,N/A,336.05,5.4,10.49,97830,N/A
2014,3,22,14,30,N/A,294.09,5.72,11.27,97830,N/A
2014,3,22,15,30,N/A,333.42,5.17,11.52,97830,N/A
2014,3,22,16,30,N/A,326.94,5.4,11.48,97840,N/A
2014,3,22,17,30,N/A,312.35,6.84,11.27,97880,N/A
2014,3,22,18,30,N/A,330.57,6.39,10.65,97930,N/A
2014,3,22,19,30,N/A,344.51,7.95,9.68,97970,N/A
2014,3,22,20,30,N/A,343.74,7.54,9.1,98020,N/A
2014,3,22,21,30,N/A,359.68,8.14,8.29,98070,N/A
2014,3,22,22,30,N/A,358.97,8.04,7.41,98060,N/A
2014,3,22,23,30,N/A,352.13,7.71,6.65,98070,N/A
2014,3,23,0,30,N/A,350.49,8.59,5.7,98110,N/A
2014,3,23,1,30,N/A,358.56,8.26,4.8,98140,N/A
2014,3,23,2,30,N/A,359.95,7.82,3.94,98170,N/A
2014,3,23,3,30,N/A,0.48,7.79,3.11,98190,N/A
2014,3,23,4,30,N/A,359.56,8.61,2.12,98210,N/A
2014,3,23,5,30,N/A,0.31,7.21,1.67,98280,N/A
2014,3,23,6,30,N/A,9.95,6.63,0.82,98330,N/A
2014,3,23,7,30,N/A,4.81,6.49,-0.1,98360,N/A
2014,3,23,8,30,N/A,2.77,6.66,-0.56,98430,N/A
2014,3,23,9,30,N/A,2.59,7.65,-0.65,98430,N/A
2014,3,23,10,30,N/A,0.22,6.22,0.03,98450,N/A
2014,3,23,11,30,N/A,353.96,6.24,0.56,98410,N/A
2014,3,23,12,30,N/A,348.02,6.8,1.05,98400,N/A
2014,3,23,13,30,N/A,2.35,5.6,1.54,98380,N/A
2014,3,23,14,30,N/A,335.57,6.48,1.92,98370,N/A
2014,3,23,15,30,N/A,347.61,6.8,1.95,98370,N/A
2014,3,23,16,30,N/A,334.28,7.61,1.52,98410,N/A
2014,3,23,17,30,N/A,345.01,7.89,1.13,98450,N/A
2014,3,23,18,30,N/A,351.06,6.02,0.7,98500,N/A
2014,3,23,19,30,N/A,357.9,8.05,-0.15,98560,N/A
2014,3,23,20,30,N/A,353.86,7.72,-0.65,98610,N/A
2014,3,23,21,30,N/A,0.49,6.77,-1.33,98650,N/A
2014,3,23,22,30,N/A,354.07,6.01,-1.57,98650,N/A
2014,3,23,23,30,N/A,357.51,5.48,-1.91,98620,N/A
2014,3,24,0,30,N/A,3.31,4.19,-1.98,98610,N/A
2014,3,24,1,30,N/A,0.79,3.75,-2.21,98620,N/A
2014,3,24,2,30,N/A,352.58,3.65,-2.38,98610,N/A
2014,3,24,3,30,N/A,346.1,2.79,-2.4,98620,N/A
2014,3,24,4,30,N/A,344.76,2.77,-2.48,98610,N/A
2014,3,24,5,30,N/A,343.73,2.08,-2.5,98630,N/A
2014,3,24,6,30,N/A,349.14,1.63,-2.54,98630,N/A
2014,3,24,7,30,N/A,336.51,1.16,-2.56,98640,N/A
2014,3,24,8,30,N/A,336.6,1.15,-2.35,98640,N/A
2014,3,24,9,30,N/A,351.6,1.93,-1.94,98610,N/A
2014,3,24,10,30,N/A,265.5,2.4,-1.03,98590,N/A
2014,3,24,11,30,N/A,303.35,2.36,-0.18,98480,N/A
2014,3,24,12,30,N/A,312.19,4.1,0.79,98400,N/A
2014,3,24,13,30,N/A,310.41,4.65,1.48,98340,N/A
2014,3,24,14,30,N/A,300.22,3.55,2.08,98280,N/A
2014,3,24,15,30,N/A,311.59,4.75,2.54,98200,N/A
2014,3,24,16,30,N/A,304.93,4.06,2.65,98160,N/A
2014,3,24,17,30,N/A,302.25,3.84,2.7,98150,N/A
2014,3,24,18,30,N/A,330.87,3.52,2.44,98130,N/A
2014,3,24,19,30,N/A,347.01,3.43,2,98130,N/A
2014,3,24,20,30,N/A,17.95,4.04,1.46,98100,N/A
2014,3,24,21,30,N/A,20.96,4.03,1.16,98070,N/A
2014,3,24,22,30,N/A,38.04,3.1,0.94,98020,N/A
2014,3,24,23,30,N/A,44.75,3.09,0.69,97950,N/A
2014,3,25,0,30,N/A,68.79,2.13,0.52,97920,N/A
2014,3,25,1,30,N/A,78.3,2.29,0.36,97870,N/A
2014,3,25,2,30,N/A,100.41,1.37,0.34,97840,N/A
2014,3,25,3,30,N/A,5.94,1.53,-0.45,97800,N/A
2014,3,25,4,30,N/A,18.99,0.56,-0.6,97730,N/A
2014,3,25,5,30,N/A,158.35,2.34,-1.87,97730,N/A
2014,3,25,6,30,N/A,162.56,1.92,-2.32,97690,N/A
2014,3,25,7,30,N/A,178.93,1.43,-2.42,97670,N/A
2014,3,25,8,30,N/A,197.26,1.52,-1.86,97650,N/A
2014,3,25,9,30,N/A,214.26,1.73,-0.69,97630,N/A
2014,3,25,10,30,N/A,282.68,2.48,0.36,97590,N/A
2014,3,25,11,30,N/A,225.45,2,0.76,97500,N/A
2014,3,25,12,30,N/A,284.33,6.93,-0.22,97490,N/A
2014,3,25,13,30,N/A,17.48,1.7,0.51,97430,N/A
2014,3,25,14,30,N/A,351.91,4.55,1.39,97420,N/A
2014,3,25,15,30,N/A,323.26,13.26,-0.34,97480,N/A
2014,3,25,16,30,N/A,334.9,9.74,-0.26,97560,N/A
2014,3,25,17,30,N/A,315.09,12.21,0.81,97620,N/A
2014,3,25,18,30,N/A,317.86,13.39,-0.43,97740,N/A
2014,3,25,19,30,N/A,324.52,13.16,-1.71,97850,N/A
2014,3,25,20,30,N/A,327.69,12.1,-2.46,97940,N/A
2014,3,25,21,30,N/A,329.49,10.91,-3.26,98030,N/A
2014,3,25,22,30,N/A,327.03,10.24,-4.14,98100,N/A
2014,3,25,23,30,N/A,329.1,10.31,-5.01,98130,N/A
2014,3,26,0,30,N/A,327.08,10.43,-5.99,98210,N/A
2014,3,26,1,30,N/A,328.34,9.16,-7.1,98290,N/A
2014,3,26,2,30,N/A,337.28,7.75,-7.3,98350,N/A
2014,3,26,3,30,N/A,329.53,6.97,-7.58,98410,N/A
2014,3,26,4,30,N/A,341.25,7.8,-7.67,98480,N/A
2014,3,26,5,30,N/A,336.33,6.78,-7.83,98560,N/A
2014,3,26,6,30,N/A,333.73,5.68,-7.74,98630,N/A
2014,3,26,7,30,N/A,335.85,5.71,-7.68,98690,N/A
2014,3,26,8,30,N/A,337.39,4.57,-7.16,98760,N/A
2014,3,26,9,30,N/A,341.05,4.3,-6.26,98790,N/A
2014,3,26,10,30,N/A,313.83,3.93,-5.14,98820,N/A
2014,3,26,11,30,N/A,298.69,3.84,-4.43,98750,N/A
2014,3,26,12,30,N/A,15.79,2.12,-3.05,98720,N/A
2014,3,26,13,30,N/A,335.22,3.7,-1.75,98700,N/A
2014,3,26,14,30,N/A,287.02,4.03,-0.67,98650,N/A
2014,3,26,15,30,N/A,305.67,2.69,0.17,98610,N/A
2014,3,26,16,30,N/A,226.24,1.56,0.65,98580,N/A
2014,3,26,17,30,N/A,252.02,2.63,0.91,98580,N/A
2014,3,26,18,30,N/A,231.58,3.07,0.83,98590,N/A
2014,3,26,19,30,N/A,184.7,4.07,0.71,98600,N/A
2014,3,26,20,30,N/A,168.88,4.74,0.51,98620,N/A
2014,3,26,21,30,N/A,168.68,5.72,0.3,98620,N/A
2014,3,26,22,30,N/A,166.4,6.49,0.24,98560,N/A
2014,3,26,23,30,N/A,158.11,6.85,-0.22,98510,N/A
2014,3,27,0,30,N/A,159.99,7.55,-0.24,98500,N/A
2014,3,27,1,30,N/A,159.33,8.37,-0.36,98480,N/A
2014,3,27,2,30,N/A,152.97,8.92,-0.45,98450,N/A
2014,3,27,3,30,N/A,157.57,9.2,-0.38,98450,N/A
2014,3,27,4,30,N/A,162.67,8.67,-0.28,98400,N/A
2014,3,27,5,30,N/A,162.05,9.44,0.04,98370,N/A
2014,3,27,6,30,N/A,167.08,9.52,0.4,98350,N/A
2014,3,27,7,30,N/A,175.07,9.99,1.15,98320,N/A
2014,3,27,8,30,N/A,180.96,8.81,3.35,98290,N/A
2014,3,27,9,30,N/A,181.29,8.09,5.22,98240,N/A
2014,3,27,10,30,N/A,186.58,8.34,7.23,98170,N/A
2014,3,27,11,30,N/A,196.02,8.38,9.05,98080,N/A
2014,3,27,12,30,N/A,192.59,9.67,10.56,97990,N/A
2014,3,27,13,30,N/A,195.22,10.47,12.03,97920,N/A
2014,3,27,14,30,N/A,195.3,9.87,12.4,97850,N/A
2014,3,27,15,30,N/A,190.18,10.79,12.63,97770,N/A
2014,3,27,16,30,N/A,181.86,9.61,13,97690,N/A
2014,3,27,17,30,N/A,195.82,12.99,14.15,97640,N/A
2014,3,27,18,30,N/A,192.66,13.55,13.63,97580,N/A
2014,3,27,19,30,N/A,188.79,12.58,13.17,97490,N/A
2014,3,27,20,30,N/A,190.81,15.52,13.23,97430,N/A
2014,3,27,21,30,N/A,191.86,14.81,12.89,97410,N/A
2014,3,27,22,30,N/A,189.16,13.86,12.29,97370,N/A
2014,3,27,23,30,N/A,191.65,16.06,12.19,97300,N/A
2014,3,28,0,30,N/A,197.97,15.77,12.16,97320,N/A
2014,3,28,1,30,N/A,198.89,16.9,12.38,97270,N/A
2014,3,28,2,30,N/A,208.1,19.79,11.99,97270,N/A
2014,3,28,3,30,N/A,207.14,19.08,11.02,97270,N/A
2014,3,28,4,30,N/A,207.84,18.05,11.25,97250,N/A
2014,3,28,5,30,N/A,212.33,18.59,11.06,97280,N/A
